Protein Name,Protein ChEMBL ID,Molecule ChEMBL ID,Standard Type,Standard Value,Standard Units,SMILES
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4284069,IC50,4.9,nM,C=CC(=O)Nc1ccccc1C(=O)Nc1cc(CCc2cc(OC)cc(OC)c2)[nH]n1
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4790514,IC50,3.7,nM,COCCNc1cc(NC(=O)N(C)c2ccc(CN3CCN(C)CC3=O)c(C=O)n2)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4758510,IC50,5.0,nM,COC[C@@H](C)Nc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4787060,IC50,5.7,nM,COC[C@H](C)Nc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL3973674,IC50,4.3,nM,COCCOc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4754106,IC50,5.8,nM,COCCOc1cc(NC(=O)N2CCCc3cc(CN4C[C@@H](N(C)C)CC4=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4752511,IC50,3.9,nM,COCCOc1cc(NC(=O)N2CCCc3cc(CN4CC[C@@H](N(C)C)C4=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4745615,IC50,5.3,nM,COCCOc1cc(NC(=O)N2CCCc3cc(CN4CC[C@H](N(C)C)C4=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4791610,IC50,4.8,nM,COCCOc1cc(NC(=O)N2CCCc3cc(CN(C)C(=O)CN(C)C)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL3968334,IC50,4.5,nM,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCOCC4=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4745780,IC50,4.5,nM,CCN(Cc1cc2c(nc1C=O)N(C(=O)Nc1cc(NCCOC)c(C#N)cn1)CCC2)C(C)=O
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL3946444,IC50,3.8,nM,COCCNc1cc(NC(=O)N2CCCc3cc(CN(C)C(=O)COC)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4784921,IC50,5.9,nM,COCCNc1cc(NC(=O)N2CCCc3cc(CN(C)C(=O)C(C)C)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4784243,IC50,5.0,nM,COCCOc1cc(NC(=O)N2CCCc3cc(CN(C)C(C)=O)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4796410,IC50,2.5,nM,CC(=O)N(C)Cc1cc2c(nc1C=O)N(C(=O)Nc1cc(NC(C)C)c(C#N)cn1)CCC2
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL4781882,IC50,2.9,nM,COCCOc1cc(NC(=O)N2CCCc3cc(Br)c(C=O)nc32)ncc1C#N
Fibroblast growth factor receptor 4,CHEMBL3839,CHEMBL5194425,IC50,3.5,nM,C=CC(=O)Nc1cc(N2CCC(N3CCOCC3)CC2)cc(F)c1Nc1n[nH]c2ccc(O[C@H](C)c3c(Cl)cncc3Cl)cc12
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL349486,IC50,1.0,nM,COc1ccc2c(c1)C(O)(CNC(=O)C1CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC1)CCC2
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL167991,IC50,0.54,nM,COc1ccc2c(c1)C(O)(CNCC1CCN(CCNS(=O)(=O)c3cccc4ccccc34)CC1)CCC2
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL167709,IC50,1.2,nM,COc1ccc2c(c1)CC(CNC(=O)C1CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC1)CCC2
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL166606,IC50,0.7,nM,COc1ccc2c(c1)CC(NCC1CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC1)CCC2
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL164873,IC50,3.7,nM,COc1ccc2c(c1)CC(NCC1CCN(C(=O)CNS(=O)(=O)c3cccc4ccccc34)CC1)CCC2
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL62166,IC50,0.47,nM,O=C(CN1CCC(n2c(O)nc3ccccc32)CC1)Nc1ccc2c(c1)-c1ccccc1C2=O
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL42762,IC50,6.0,nM,O=C(CN1CCC(n2c(O)nc3ccccc32)CC1)NC1CCc2cc(O)ccc2C1Cc1cccnc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL324311,IC50,5.0,nM,O=C(CN1CC[C@H](NS(=O)(=O)c2ccccc2)C1)NC1CCc2cc(F)ccc2C1Cc1cccnc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL438945,IC50,3.0,nM,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)[C@@H](C)CC
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL331551,IC50,1.0,nM,N[C@@H](CCCCNS(=O)(=O)c1ccccc1F)CNC1CCc2cc(O)ccc2C1Cc1cccnc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL3084889,IC50,5.0,nM,C=CCC1c2ccc(O)cc2CCC1NC[C@H]1CC[C@H](CNS(=O)(=O)c2ccccc2)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL275841,IC50,0.23,nM,O=C(Nc1ccc(Cl)c2ccccc12)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL418546,IC50,3.3,nM,Cc1cccc(C(O)CNC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL276322,IC50,1.1,nM,O=C(NCC(O)c1ccccc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL276322,IC50,1.2,nM,O=C(NCC(O)c1ccccc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL69881,IC50,1.0,nM,O=S(=O)(NC[C@H]1CC[C@H](CNC2=NC3CCc4cc(O)ccc4C3C2)CC1)c1ccccc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL276283,IC50,0.71,nM,O=C(Nc1cccc2ccccc12)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17214,IC50,2.8,nM,Cc1ccc2nc(NC(=O)C3CCN(C(=O)Cn4c(=O)sc5ccc(Cl)cc54)CC3)sc2c1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17037,IC50,4.4,nM,O=C(Nc1ccccc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL440647,IC50,2.6,nM,CCCCCCCCCCNC(=O)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL440647,IC50,1.3,nM,CCCCCCCCCCNC(=O)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL16740,IC50,1.4,nM,Cc1cc(O)ccc1NC(=O)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL16740,IC50,4.7,nM,Cc1cc(O)ccc1NC(=O)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL279309,IC50,0.85,nM,O=C(Nc1ccc(Oc2ccccc2)cc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL279309,IC50,1.5,nM,O=C(Nc1ccc(Oc2ccccc2)cc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL16986,IC50,0.7,nM,O=C(Nc1ccc(F)c(C(F)(F)F)c1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL16986,IC50,0.59,nM,O=C(Nc1ccc(F)c(C(F)(F)F)c1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17590,IC50,1.4,nM,O=C(c1ccccc1)c1cccc(NC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)c1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17590,IC50,0.89,nM,O=C(c1ccccc1)c1cccc(NC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)c1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17502,IC50,1.4,nM,COc1ccc(CNC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17502,IC50,2.3,nM,COc1ccc(CNC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL278280,IC50,2.9,nM,O=C(Nc1ccc(CCO)cc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL278280,IC50,1.7,nM,O=C(Nc1ccc(CCO)cc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17165,IC50,2.6,nM,COc1ccc(NC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)cn1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17165,IC50,2.3,nM,COc1ccc(NC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)cn1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17327,IC50,2.0,nM,CC(=O)c1cccc(NC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)c1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17327,IC50,0.59,nM,CC(=O)c1cccc(NC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)c1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL275642,IC50,4.7,nM,O=C(Nc1nc2cc(Cl)ccc2o1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL275642,IC50,3.8,nM,O=C(Nc1nc2cc(Cl)ccc2o1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL77770,IC50,0.1,nM,CCN(c1ccccc1)c1ccc(NC(=O)N(C)[C@H](C)[C@@H](O)c2ccccc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL78109,IC50,5.0,nM,C[C@H]([C@@H](O)c1ccccc1)N(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL77589,IC50,0.1,nM,CCC(Cc1ccccc1)N(C)C(=O)Nc1ccc(Oc2ccccc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL311159,IC50,4.0,nM,C[C@H]([C@@H](O)c1ccccc1)N(C)C(=O)Nc1ccc(Oc2cccc([N+](=O)[O-])c2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL311552,IC50,0.1,nM,CC(Cc1ccc(F)cc1)N(C)C(=O)Nc1ccc(Oc2ccccc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL77333,IC50,4.0,nM,C[C@H]([C@@H](O)c1ccccc1)N(C)C(=O)Nc1ccc2oc3ccccc3c2c1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL311506,IC50,0.1,nM,C[C@H]([C@@H](O)c1ccccc1)N(C)C(=O)Nc1ccc(Oc2ccc(F)cc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL442182,IC50,0.9,nM,CC(Cc1ccc(Cl)cc1)N(C)C(=O)Nc1ccc(Oc2ccccc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL78040,IC50,0.1,nM,CCn1c2ccccc2c2cc(NC(=O)N(C)[C@H](C)[C@@H](O)c3ccccc3)ccc21
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL77276,IC50,0.1,nM,COc1ccc(CC(C)N(C)C(=O)Nc2ccc(Oc3ccccc3)cc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL77776,IC50,0.1,nM,Cc1ccc(Oc2ccc(NC(=O)N(C)[C@H](C)[C@@H](O)c3ccccc3)cc2)cc1C
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL312739,IC50,0.1,nM,C[C@H]([C@@H](O)c1ccccc1)N(C)C(=O)Nc1ccc(Cc2ccccc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL78089,IC50,0.5,nM,CC(Cc1ccncc1)N(C)C(=O)Nc1ccc(Oc2ccccc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL77273,IC50,3.1,nM,C[C@H](Cc1ccccc1)N(C)C(=O)Nc1ccc(Oc2ccccc2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL137302,IC50,0.1,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3cc(F)c(F)c(F)c3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL138379,IC50,0.3,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3ccc(F)cc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL337427,IC50,1.7,nM,Cc1cc(N2CCCCC2)c2[nH]c(-c3ccccc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL424283,IC50,0.1,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3cccc(Cl)c3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL336711,IC50,0.1,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3ccc(Cl)cc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL137086,IC50,0.7,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3ccc(C(F)(F)F)cc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL343318,IC50,0.5,nM,Cc1nc(N2CCCCC2)c2nc(-c3ccc(C)o3)cc-2[nH]1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL335039,IC50,1.1,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3ccccc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL137449,IC50,0.5,nM,Cc1ccc(-c2cc3[nH]c(C)nc(N4CCCCC4)c-3n2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL137378,IC50,0.4,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3cc(F)cc(F)c3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL342438,IC50,0.2,nM,CCCCCc1cc2[nH]c(C)nc(N3CCCCC3)c-2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL445328,IC50,0.4,nM,Cc1nc(N2CC=CCC2)c2[nH]c(-c3ccccc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL335604,IC50,0.1,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3ccc(F)c(F)c3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL135883,IC50,1.2,nM,Nc1nc(N2CCCCC2)c2[nH]c(-c3ccccc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL341563,IC50,0.7,nM,Cc1nc(N2CCCC2)c2[nH]c(-c3ccccc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL135143,IC50,0.3,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3cc4ccccc4o3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL137259,IC50,1.8,nM,Cc1nc(N2CCCCCC2)c2[nH]c(-c3ccccc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL343817,IC50,0.3,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3cccc(F)c3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL138118,IC50,5.3,nM,Cc1nc(N2CCCCC2)c2nc(CCc3ccccc3)cc-2[nH]1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL137058,IC50,3.0,nM,Cc1nc2cc(-c3ccccc3)nc-2c(N2CCCCC2C)[nH]1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL136974,IC50,0.1,nM,Cc1nc(N2CCCCC2)c2[nH]c(-c3cccc(C(F)(F)F)c3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL135262,IC50,2.2,nM,Cc1nc(N2CC=CC2)c2[nH]c(-c3ccccc3)cc2n1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL276530,IC50,6.0,nM,CC(=O)O[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ccccc3n2)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17521,IC50,4.0,nM,Cc1ccc(S(=O)(=O)NC[C@H]2CC[C@H](Nc3nc(Nc4ccccc4)c4ccccc4n3)CC2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL273811,IC50,0.6,nM,CCS(=O)(=O)Cc1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17645,IC50,2.9,nM,Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17645,IC50,2.9,nM,Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17645,IC50,2.9,nM,Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL273597,IC50,2.7,nM,Nc1nc(N[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL278881,IC50,2.9,nM,Nc1nc(NCC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL279408,IC50,4.0,nM,CCN(CC)c1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL17632,IC50,2.0,nM,CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ccccc3n2)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL18163,IC50,0.9,nM,CN(C)S(=O)(=O)Cc1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL80003,IC50,5.0,nM,O=C1CCCN1[C@H]1CC[C@H](CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL81982,IC50,6.0,nM,O=C(N[C@H]1CC[C@H](CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1)C1CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL312362,IC50,2.0,nM,O=C([C@H]1CCCO1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL83830,IC50,3.0,nM,CN(C)S(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL309967,IC50,2.0,nM,COCCNCC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL310674,IC50,6.0,nM,O=C(CNCC1CC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL309550,IC50,4.0,nM,O=C1CC[C@H](C(=O)N2CCC(CNc3nc4c(s3)CCCc3ccc(F)cc3-4)CC2)O1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL311229,IC50,5.0,nM,Cc1ccc2c(c1)-c1nc(NCC3CCN(C(=O)[C@H]4CCCO4)CC3)sc1CCO2
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL81103,IC50,3.0,nM,COC[C@@H]1CCCN1CC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL81994,IC50,1.0,nM,O=C(C1CCOC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL79659,IC50,6.0,nM,CCCCC(=O)N[C@H]1CC[C@H](CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL81104,IC50,6.0,nM,O=C(CN1CCCCC1)N1CCC(CNc2nc3c(s2)CCCc2ccccc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL310670,IC50,3.0,nM,CN(CC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1)CC1CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL82158,IC50,2.0,nM,COC(=O)N[C@H]1CC[C@H](CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL84453,IC50,2.0,nM,O=C(C1CC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL310119,IC50,6.0,nM,O=C(CC1CC1)N[C@H]1CC[C@H](CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL421714,IC50,4.0,nM,CN(C)CC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL82080,IC50,4.0,nM,O=C(CN1CCCCC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL273597,IC50,3.0,nM,Nc1nc(N[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL432169,IC50,2.0,nM,O=C([C@@H]1CCCO1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL309685,IC50,5.0,nM,O=C([C@H]1CCCO1)N1CCC(CNc2nc3c(s2)CCOc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL313087,IC50,2.0,nM,COCC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL313454,IC50,2.0,nM,COCCC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL83860,IC50,4.0,nM,CCOC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL79308,IC50,6.0,nM,CCCN(C)CC(=O)N[C@H]1CC[C@H](CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL81586,IC50,2.0,nM,O=C(CN1CCOCC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL316153,IC50,5.0,nM,Cc1ccc2c(c1)-c1nc(NCC3CCN(C(=O)C(C)C)CC3)sc1CCO2
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL79663,IC50,6.0,nM,O=C(CNCC1CCCO1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL81484,IC50,2.0,nM,CC(C)C(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
Neuropeptide Y receptor type 5,CHEMBL4561,CHEMBL266241,IC50,1.7,nM,Clc1ccc2c(c1)-c1nc(-c3ccccc3)[nH]c1CCC2
